analysis_run_utc,case_id,episode_id,zone_id,zone_mechanical_state,visit_index,visit_start_row,visit_end_row,visit_start_time,visit_end_time,visit_duration_rows,rigidity_at_visit,capacity_at_visit,fatigue_at_visit,recovery_at_visit,sigma_at_visit,health_at_visit,penetration_at_visit,max_penetration_at_visit,omega_at_visit,attacker_force_at_visit,rigidity_change_from_birth,capacity_change_from_birth,fatigue_change_from_birth,recovery_change_from_birth,rigidity_change_from_previous,capacity_change_from_previous,fatigue_change_from_previous,health_change_from_previous,inside_zone_rows,evolution_state_at_visit,span_source,visit_result,research_only
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,10,196848,196853,1775607790973,1775607947796,6,66.0,118.0,0.0,2.0,12.540754,79.0,129.582591,182.067064,2339.622578,14.053054,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,6,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,11,196860,196892,1775608226732,1775609069071,33,66.0,118.0,0.0,2.0,12.364431,79.0,216.762455,299.27023,3874.612761,16.168114,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,33,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,12,196896,196951,1775609166839,1775610844032,56,66.0,118.0,10.001749,2.0,12.808564,77.199685,340.793486,412.343346,5821.619636,24.902401,16.0,20.0,10.001749,2.0,0.0,0.0,10.001749,-1.800315,56,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,13,196955,196962,1775611028826,1775611291408,8,66.0,118.0,0.0,2.0,12.462972,79.0,291.750173,403.468606,5587.927623,22.126834,16.0,20.0,0.0,2.0,0.0,0.0,-10.001749,1.800315,8,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,14,196968,196979,1775611612832,1775612241358,12,66.0,118.0,4.397922,2.0,12.738379,78.208374,289.60182,304.390304,4170.779079,21.042227,16.0,20.0,4.397922,2.0,0.0,0.0,4.397922,-0.791626,12,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,15,196983,197002,1775612482724,1775613655147,20,66.0,118.0,9.987536,2.0,12.981541,77.202244,287.749651,339.008143,4665.454136,21.776896,16.0,20.0,9.987536,2.0,0.0,0.0,5.589614,-1.00613,20,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,16,197007,197022,1775613865895,1775614339394,16,66.0,118.0,4.969957,2.0,12.535982,78.105408,344.691706,411.246894,6072.618046,28.102723,16.0,20.0,4.969957,2.0,0.0,0.0,-5.017579,0.903164,16,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,17,197029,197073,1775614689248,1775616500470,45,66.0,118.0,0.0,2.0,12.288463,79.0,135.422083,369.070222,5281.743647,25.103497,16.0,20.0,0.0,2.0,0.0,0.0,-4.969957,0.894592,45,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10350,10350,ZONE_CASE_10350_EP_10350,FATIGUE_ZONE,18,197081,197090,1775616998515,1775617566165,10,66.0,118.0,0.0,2.0,12.437114,79.0,150.453122,195.023178,2471.946471,12.474168,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,10,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,1,196498,196521,1775603407846,1775603780298,24,66.0,118.0,0.0,0.563107,12.733694,61.757282,142.579989,227.986856,2998.139782,12.93771,16.0,20.0,0.0,0.563107,16.0,20.0,0.0,6.757282,24,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,2,196531,196573,1775603964889,1775604165953,43,66.0,118.0,0.858238,1.572816,12.932004,73.719304,311.912732,409.272528,6087.813443,28.931444,16.0,20.0,0.858238,1.572816,0.0,0.0,0.858238,11.962022,43,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,3,196579,196737,1775604237190,1775605501484,159,66.0,118.0,0.0,2.0,12.922028,79.0,143.85853,255.850143,3733.21075,26.152095,16.0,20.0,0.0,2.0,0.0,0.0,-0.858238,5.280696,57,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,4,196742,196757,1775605563298,1775605817258,16,66.0,118.0,0.0,2.0,12.560729,79.0,0.0,93.435969,1207.198701,10.32296,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,5,196761,196774,1775605956861,1775606215428,14,66.0,118.0,0.0,2.0,12.727623,79.0,272.506456,274.342783,3666.232459,16.32398,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,11,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,6,196780,196804,1775606354045,1775606692616,25,66.0,118.0,0.0,2.0,12.838521,79.0,296.053617,320.06112,4492.941832,20.373219,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,25,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,7,196809,196833,1775606781515,1775607310146,25,66.0,118.0,12.003453,2.0,13.527536,76.839378,267.092398,351.623943,4785.8364,19.642705,16.0,20.0,12.003453,2.0,0.0,0.0,12.003453,-2.160622,25,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,8,196837,196840,1775607471910,1775607552465,4,66.0,118.0,0.0,2.0,12.84918,79.0,138.506635,154.029734,1979.155783,9.252813,16.0,20.0,0.0,2.0,0.0,0.0,-12.003453,2.160622,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,9,196848,196853,1775607790973,1775607947796,6,66.0,118.0,4.938711,2.0,13.28021,78.111032,248.342705,300.826724,4121.178418,18.863048,16.0,20.0,4.938711,2.0,0.0,0.0,4.938711,-0.888968,6,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,10,196860,196892,1775608226732,1775609069071,33,66.0,118.0,2.009853,2.0,12.865187,78.638227,335.522056,418.029945,5789.93797,20.916483,16.0,20.0,2.009853,2.0,0.0,0.0,-2.928858,0.527195,33,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,11,196896,196951,1775609166839,1775610844032,56,66.0,118.0,13.988317,2.0,13.282947,76.482103,380.486878,419.756227,6208.221888,26.368825,16.0,20.0,13.988317,2.0,0.0,0.0,11.978464,-2.156124,56,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,12,196956,196962,1775611066379,1775611291408,7,66.0,118.0,0.0,2.0,12.751849,79.0,188.010192,266.908429,3645.026958,17.583676,16.0,20.0,0.0,2.0,0.0,0.0,-13.988317,2.517897,7,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,13,196968,196979,1775611612832,1775612241358,12,66.0,118.0,0.0,2.0,12.930226,79.0,185.86137,200.650274,2710.259302,16.5183,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,12,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,14,196983,197002,1775612482724,1775613655147,20,66.0,118.0,0.0,2.0,13.086513,79.0,184.009922,235.267483,3204.953633,17.213359,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,20,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,15,197007,197022,1775613865895,1775614339394,16,66.0,118.0,8.019921,2.0,12.965602,77.556414,376.588252,376.588252,5316.032741,23.587952,16.0,20.0,8.019921,2.0,0.0,0.0,8.019921,-1.443586,16,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,16,197029,197073,1775614689248,1775616500470,45,66.0,118.0,0.0,2.0,12.588731,79.0,31.682109,265.329994,3670.344302,20.59093,16.0,20.0,0.0,2.0,0.0,0.0,-8.019921,1.443586,27,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10351,10351,ZONE_CASE_10351_EP_10351,FATIGUE_ZONE,17,197081,197096,1775616998515,1775618077751,16,66.0,118.0,0.0,2.0,12.560729,79.0,0.0,91.283787,1167.120812,8.301011,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,12,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10358,10358,ZONE_CASE_10358_EP_10358,FATIGUE_ZONE,1,196628,196666,1775604515121,1775604663559,39,66.0,118.0,3.101924,0.716981,10.466361,63.045427,295.331798,338.308181,3623.004562,17.372957,16.0,20.0,3.101924,0.716981,16.0,20.0,3.101924,8.045427,39,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10358,10358,ZONE_CASE_10358_EP_10358,FATIGUE_ZONE,2,196672,196676,1775604721556,1775604766554,5,66.0,118.0,0.620748,0.90566,10.154572,65.75619,303.019159,323.386421,3348.285117,17.274724,16.0,20.0,0.620748,0.90566,0.0,0.0,-2.481176,2.710763,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10358,10358,ZONE_CASE_10358_EP_10358,FATIGUE_ZONE,3,196681,196737,1775604809180,1775605501484,57,66.0,118.0,0.0,2.0,10.026205,79.0,45.151677,380.011372,4111.976511,21.0227,16.0,20.0,0.0,2.0,0.0,0.0,-0.620748,13.24381,52,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10358,10358,ZONE_CASE_10358_EP_10358,FATIGUE_ZONE,4,196741,196842,1775605542457,1775607605410,102,66.0,118.0,0.0,2.0,9.973046,79.0,18.362595,252.620918,2811.198919,20.710708,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,52,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10358,10358,ZONE_CASE_10358_EP_10358,FATIGUE_ZONE,5,196854,196889,1775607978964,1775609009988,36,66.0,118.0,0.0,2.0,9.927803,79.0,0.0,20.503457,205.320733,9.887293,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,3,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10360,10360,ZONE_CASE_10360_EP_10360,EXHAUSTED_ZONE,1,196649,196666,1775604585878,1775604663559,18,24.479048,7.911238,7.141848,0.0,16.920844,19.514467,295.3321,295.3321,4997.268401,14.577601,-5.520952,-0.803048,7.141848,0.0,-5.520952,-0.803048,7.141848,-1.285533,18,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_10360,10360,ZONE_CASE_10360_EP_10360,EXHAUSTED_ZONE,2,196671,196677,1775604708899,1775604780518,7,20.906667,7.391619,9.806111,0.0,16.682667,19.0349,263.769275,323.386466,5438.04547,15.125535,-9.093333,-1.322667,9.806111,0.0,-3.572381,-0.519619,2.664263,-0.479567,7,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_10360,10360,ZONE_CASE_10360_EP_10360,EXHAUSTED_ZONE,3,196681,196737,1775604809180,1775605501484,57,1.420952,4.557334,19.909355,0.0,16.646323,17.216316,111.991996,415.058182,7217.975518,20.322067,-28.579048,-4.156952,19.909355,0.0,-19.485715,-2.834285,10.103244,-1.818584,56,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10360,10360,ZONE_CASE_10360_EP_10360,EXHAUSTED_ZONE,4,196741,196890,1775605542457,1775609035813,150,0.0,3.754286,11.409972,0.0,16.420458,18.746205,0.742126,319.460352,5982.689918,22.594187,-30.0,-4.96,11.409972,0.0,-1.420952,-0.803048,-8.499383,1.529889,105,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,1,196828,196833,1775607206616,1775607310146,6,96.0,148.0,0.215357,0.098039,26.018541,86.137706,169.612485,169.612485,4413.069388,15.351589,16.0,20.0,0.215357,0.098039,16.0,20.0,0.215357,1.137706,6,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,2,196837,196840,1775607471910,1775607552465,4,96.0,148.0,0.0,0.235294,24.975661,87.823529,41.02634,56.549834,1412.369478,5.755908,16.0,20.0,0.0,0.235294,0.0,0.0,-0.215357,1.685823,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,3,196848,196853,1775607790973,1775607947796,6,96.0,148.0,0.0,0.490196,25.650728,90.882353,150.862294,203.347084,5356.679088,17.797818,16.0,20.0,0.0,0.490196,0.0,0.0,0.0,3.058824,6,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,4,196860,196864,1775608226732,1775608313515,5,96.0,148.0,2.600317,0.705882,25.487561,93.002531,232.589123,257.456431,6751.850774,19.452679,16.0,20.0,2.600317,0.705882,0.0,0.0,2.600317,2.120178,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,5,196871,196892,1775608479546,1775609069071,22,96.0,148.0,4.322832,1.254902,25.332884,99.280714,238.042027,245.692985,6448.248028,19.661068,16.0,20.0,4.322832,1.254902,0.0,0.0,1.722515,6.278183,22,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,6,196896,196912,1775609166839,1775609495743,17,96.0,148.0,0.0,1.647059,25.213738,104.764706,142.809888,168.99728,4389.347255,14.560355,16.0,20.0,0.0,1.647059,0.0,0.0,-4.322832,5.483992,17,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,7,196917,196951,1775609622751,1775610844032,35,96.0,148.0,0.0,2.0,25.370592,109.0,159.286429,199.083401,5537.975245,20.899594,16.0,20.0,0.0,2.0,0.0,0.0,0.0,4.235294,31,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,8,196956,196964,1775611066379,1775611385493,9,96.0,148.0,0.0,2.0,24.795969,109.0,12.036638,45.708674,1141.365334,5.702487,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,3,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,9,196968,197022,1775611612832,1775614339394,55,96.0,148.0,0.0,2.0,25.198971,109.0,155.38822,155.38822,3922.882362,11.981132,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,14,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,10,197029,197160,1775614689248,1775622571275,132,96.0,148.0,0.0,2.0,24.877854,109.0,35.802313,44.130517,1097.872564,4.517558,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,11,197169,197180,1775623168165,1775624002890,12,96.0,148.0,0.0,2.0,24.762678,109.0,8.137908,119.56766,3018.902501,9.978535,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,11,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,12,197185,197217,1775624399469,1775626662967,33,96.0,148.0,0.0,2.0,25.32827,109.0,163.771167,214.052168,5495.239738,23.149816,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,33,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,13,197221,197241,1775626976789,1775628105092,21,96.0,148.0,0.0,2.0,25.074049,109.0,112.809791,250.151656,7421.62241,26.661074,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,21,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,14,197246,197246,1775628307865,1775628307865,1,96.0,148.0,0.0,2.0,25.045756,109.0,71.98209,71.98209,1802.845856,7.056132,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,15,197254,197257,1775628862391,1775629030222,4,96.0,148.0,0.0,2.0,25.100209,109.0,204.888224,249.28672,6334.307249,18.146421,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,16,197261,197292,1775629171762,1775630693482,32,96.0,148.0,11.826602,2.0,25.622039,106.871212,252.810071,259.511111,8686.317236,35.343661,16.0,20.0,11.826602,2.0,0.0,0.0,11.826602,-2.128788,32,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,17,197301,197307,1775631298308,1775631681320,7,96.0,148.0,0.0,2.0,24.989123,109.0,130.809745,212.817588,6382.913842,27.606952,16.0,20.0,0.0,2.0,0.0,0.0,-11.826602,2.128788,7,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,18,197312,197410,1775631891830,1775637557510,99,96.0,148.0,0.0,2.0,25.313211,109.0,164.138205,260.591369,7815.388706,27.353128,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,99,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10366,10366,ZONE_CASE_10366_EP_10366,RECOVERED_ZONE,19,197428,197431,1775638701464,1775638850118,4,96.0,148.0,8.76584,2.0,25.260111,107.422149,252.557733,253.237586,6493.616436,18.035672,16.0,20.0,8.76584,2.0,0.0,0.0,8.76584,-1.577851,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,1,196884,196892,1775608864520,1775609069071,9,27.29901,8.321415,2.83098,0.0,15.841461,20.290424,167.012369,167.012369,2696.624462,12.491143,-2.70099,-0.392871,2.83098,0.0,-2.70099,-0.392871,2.83098,-0.509576,8,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,2,196896,196912,1775609166839,1775609495743,17,20.546535,7.339236,13.782168,0.0,16.044967,18.31921,233.899937,260.08734,4384.4603,19.821074,-9.453465,-1.37505,13.782168,0.0,-6.752475,-0.982179,10.951188,-1.971214,17,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,3,196917,196922,1775609622751,1775609787800,6,17.170297,6.848147,13.07898,0.0,15.782054,18.445784,168.57978,168.57978,2707.918411,11.83963,-12.829703,-1.866139,13.07898,0.0,-3.376238,-0.491089,-0.703188,0.126574,6,LIVE_ACTIVE,force_lull_segments,ABSORPTION,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,4,196926,196950,1775609994938,1775610803165,25,7.716832,5.473098,36.708989,0.0,16.10779,14.192382,269.113894,269.17345,4858.691404,24.265347,-22.283168,-3.241188,36.708989,0.0,-9.453465,-1.375049,23.630009,-4.253402,25,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,5,196957,196961,1775611089807,1775611248340,5,4.00297,4.9329,12.506479,0.0,15.709158,18.548834,50.056445,66.759252,1068.267526,9.696316,-25.99703,-3.781386,12.506479,0.0,-3.713862,-0.540198,-24.20251,4.356452,5,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,6,196968,196979,1775611612832,1775612241358,12,0.0,4.048939,17.35036,0.0,15.736814,17.676935,55.751642,70.540529,1118.031973,8.051884,-30.0,-4.665347,17.35036,0.0,-4.00297,-0.883961,4.843881,-0.871899,12,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,7,196983,196995,1775612482724,1775613256200,13,0.0,3.754286,20.209359,0.0,15.764587,17.162315,51.298462,105.157841,1711.59676,13.203478,-30.0,-4.96,20.209359,0.0,0.0,-0.294653,2.858999,-0.51462,13,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,8,196999,197002,1775613464248,1775613655147,4,0.0,3.754286,21.667634,0.0,15.787827,16.899826,53.899985,53.899985,850.963643,6.412439,-30.0,-4.96,21.667634,0.0,0.0,0.0,1.458275,-0.262489,3,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,9,197009,197022,1775613895449,1775614339394,14,0.0,3.754286,51.322882,0.0,16.017816,11.561881,246.478206,246.478206,3968.207434,18.624265,-30.0,-4.96,51.322882,0.0,0.0,0.0,29.655248,-5.337945,13,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,10,197030,197161,1775614740950,1775622672777,132,0.0,3.754286,21.724988,0.0,15.757898,16.889502,83.368934,126.892064,2080.451221,15.560457,-30.0,-4.96,21.724988,0.0,0.0,0.0,-29.597894,5.327621,36,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,11,197168,197180,1775623133846,1775624002890,13,0.0,3.754286,23.362501,0.0,15.749875,16.59475,99.228209,210.657859,3397.269606,15.443716,-30.0,-4.96,23.362501,0.0,0.0,0.0,1.637513,-0.294752,13,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,12,197185,197217,1775624399469,1775626662967,33,0.0,3.754286,54.130698,0.0,16.124352,11.056474,254.861012,269.238962,4758.063629,24.611062,-30.0,-4.96,54.130698,0.0,0.0,0.0,30.768197,-5.538276,33,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,13,197221,197241,1775626976789,1775628105092,21,0.0,3.754286,43.464365,0.0,15.946984,12.976414,203.899855,270.61092,5223.275152,29.170282,-30.0,-4.96,43.464365,0.0,0.0,0.0,-10.666333,1.91994,21,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,14,197246,197246,1775628307865,1775628307865,1,0.0,3.754286,38.440744,0.0,15.997002,13.880666,163.071914,163.071914,2608.661735,12.622115,-30.0,-4.96,38.440744,0.0,0.0,0.0,-5.023621,0.904252,1,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,15,197254,197255,1775628862391,1775628877674,2,0.0,3.754286,42.413563,0.0,15.911887,13.165559,201.043323,201.043323,3198.978636,14.316653,-30.0,-4.96,42.413563,0.0,0.0,0.0,3.972819,-0.715107,2,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_10369,10369,ZONE_CASE_10369_EP_10369,EXHAUSTED_ZONE,16,197261,197292,1775629171762,1775630693482,32,0.0,3.754286,43.344662,0.0,15.996584,12.997961,197.519762,233.34823,4337.236552,26.36413,-30.0,-4.96,43.344662,0.0,0.0,0.0,0.931099,-0.167598,32,LIVE_RUPTURE,force_lull_segments,BREAKDOWN,True
