case_id,zone_mechanical_state,structural_trajectory,trajectory_confidence,coh_label,pred_label,b12v2_outcome,correct,visit_count,breakdown_visit_count,damage_visit_count,growth_visit_count,health_last_visit,health_slope,omega_total,omega_max,visit_N_result,visit_N_omega,visit_N_health
CASE_05117,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,18.85897,-0.808084,5147.254589,3093.236892,BREAKDOWN,3469.664748,18.384759
CASE_05120,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,68.023767,5.182183,3501.713618,1774.847,GROWTH,1770.981234,79.0
CASE_05131,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,16.266295,-1.196817,14551.080575,5318.920776,BREAKDOWN,4761.336639,12.21087
CASE_05138,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.641509,2.716981,2791.149644,2446.287312,GROWTH,2373.063931,79.0
CASE_05139,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,64.142857,3.657143,2373.840622,2074.946603,GROWTH,2223.006812,79.0
CASE_05140,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,62.42616,2.530369,4967.113359,2292.034232,GROWTH,2876.585442,79.0
CASE_05142,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.230769,5.351934,5935.490441,2825.580706,GROWTH,1832.780469,79.0
CASE_05167,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,100.352894,7.238704,16855.734711,6296.031468,GROWTH,6015.839172,108.523655
CASE_05169,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,106.411765,3.411765,15242.813663,6107.729831,GROWTH,2944.519714,109.0
CASE_05176,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.6,4.568889,7745.669932,2523.883784,GROWTH,677.840491,79.0
CASE_05178,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.571722,1.831517,5949.776617,2177.259453,GROWTH,2319.621027,79.0
CASE_05180,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.405774,3.257432,9506.108483,3601.883928,GROWTH,3689.361832,79.0
CASE_05183,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.633663,2.851485,10004.895445,4078.813313,GROWTH,3593.933799,79.0
CASE_05190,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,73.632596,4.197871,6429.558867,3345.140176,GROWTH,1871.090351,79.0
CASE_05192,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,70.253251,8.477718,3914.8412,1982.408486,GROWTH,2036.246619,79.0
CASE_05193,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.411765,6.144053,9593.99357,3082.814971,GROWTH,177.871465,79.0
CASE_05194,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.119523,6.095032,9986.61095,3373.0774,GROWTH,1223.725773,79.0
CASE_05195,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.848685,4.773162,10485.94231,3096.212118,GROWTH,2363.879335,79.0
CASE_05197,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,18.627725,-0.466809,13779.00846,4363.074043,BREAKDOWN,1849.258049,16.819446
CASE_05198,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.428571,5.322607,6375.833625,2617.550401,GROWTH,1095.847659,79.0
CASE_05205,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,71.217269,3.933886,8834.163848,2621.917837,GROWTH,2413.138001,79.0
CASE_05213,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.213592,9.320388,2933.442133,1495.492749,GROWTH,1496.791933,79.0
CASE_05216,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,12.51556,-7.690252,7005.704642,4169.470359,BREAKDOWN,3509.53165,16.979314
CASE_05228,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,18.392348,-1.401578,12499.715824,7183.264951,BREAKDOWN,8457.725841,19.831477
CASE_05240,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.999963,9.911746,10261.417439,6413.940594,GROWTH,5701.419832,78.379434
CASE_05248,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,4,1,0,18.740205,-0.32179,20719.076051,5726.746648,BREAKDOWN,2594.419789,19.116177
CASE_05279,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,10.116336,-2.620879,8245.807828,4297.263079,BREAKDOWN,4234.020918,11.465574
CASE_05282,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,17.717409,-2.199031,7386.624467,3900.404172,BREAKDOWN,3667.737379,14.658355
CASE_05283,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,70.207921,13.117007,4366.181092,2283.42254,GROWTH,2277.511094,79.0
CASE_05285,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,103.640777,8.287911,9951.011471,5333.38134,GROWTH,5764.704725,109.0
CASE_05286,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,73.981818,8.023906,7630.117882,2734.406624,GROWTH,1270.907422,79.0
CASE_05288,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,68.727098,5.363549,4740.700665,1622.09139,GROWTH,1538.509785,79.0
CASE_05298,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.810178,3.320451,9850.727296,2628.374507,GROWTH,2800.827193,74.61282
CASE_05300,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.192057,3.749874,6093.240374,2103.384294,GROWTH,2241.391506,78.172955
CASE_05317,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,98.747573,10.485437,8093.356544,4262.987677,GROWTH,4266.104982,109.0
CASE_05319,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,63.222222,5.333333,3416.769773,2293.98839,GROWTH,3096.424181,79.0
CASE_05324,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,14.156675,-5.772909,6773.611478,3590.39469,BREAKDOWN,3123.967841,11.68127
CASE_05326,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,12.18605,-7.456667,6003.09942,3035.877169,BREAKDOWN,3512.776754,12.405718
CASE_05338,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,68.456621,9.867836,4529.181206,2463.014407,GROWTH,2208.025818,79.0
CASE_05339,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,65.576271,4.677966,7276.337983,2666.265987,GROWTH,2560.442982,79.0
CASE_05358,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.030079,3.051129,9594.951481,3486.45969,GROWTH,2306.323813,79.0
CASE_05361,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,17.274988,-1.241059,9695.498388,4961.604616,BREAKDOWN,4807.850124,16.074125
CASE_05403,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,95.089647,1.916584,15562.289766,8308.797055,GROWTH,10139.823296,107.799138
CASE_05406,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,12.74391,-4.028045,11735.941592,5040.080352,BREAKDOWN,4265.490495,12.452523
CASE_05407,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.882353,5.789575,7676.593915,3041.48028,GROWTH,2598.453503,79.0
CASE_05410,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,14.526716,-1.766373,8321.662792,2387.423596,BREAKDOWN,2706.584549,19.609054
CASE_05425,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,104.294118,3.869471,21409.673615,4753.771459,GROWTH,4337.266931,109.0
CASE_05435,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,13.688865,-2.832549,15330.846833,5347.942355,BREAKDOWN,4124.829384,16.846812
CASE_05436,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,14.877905,-2.486928,15703.267447,5742.954691,BREAKDOWN,3779.32402,18.386201
CASE_05437,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,8,1,5,0,18.788501,-0.559738,28247.037543,5730.643047,BREAKDOWN,5884.767331,12.484022
CASE_05440,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,7,1,5,0,15.65929,-0.887736,20971.630249,4297.407943,BREAKDOWN,1565.883669,16.774191
CASE_05441,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,72.708738,4.170874,6124.966984,1500.235189,GROWTH,1336.604203,79.0
CASE_05456,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,63.119667,6.748238,5986.97191,3922.499046,GROWTH,4253.011886,79.0
CASE_05465,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.317959,4.669928,6584.129034,3102.135766,GROWTH,3026.810517,79.0
CASE_05469,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.247525,10.217822,4309.315627,2240.098306,GROWTH,2117.789571,79.0
CASE_05474,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.467705,8.233852,5234.29228,1940.71844,GROWTH,1973.022131,79.0
CASE_05477,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,15.061214,-1.863003,10803.897066,4324.080519,BREAKDOWN,1578.974953,16.129471
CASE_05480,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,72.584158,4.211481,6205.748007,1969.320441,GROWTH,1816.874152,79.0
CASE_05492,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,14.811685,-1.576594,11511.627322,2934.125412,BREAKDOWN,2930.879847,14.71213
CASE_05493,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,4,1,0,15.869696,-0.813205,12531.827441,3332.525362,BREAKDOWN,2595.982735,18.593002
CASE_05524,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,73.743981,3.319034,11083.073175,2241.734198,GROWTH,2055.165309,79.0
CASE_05528,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,2,0,16.289408,-0.793334,13877.636208,4239.530678,BREAKDOWN,4672.812703,17.08338
CASE_05529,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.538462,6.172496,11999.997233,4616.924739,GROWTH,4409.520541,79.0
CASE_05537,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,106.386139,4.728713,13635.200918,6090.351744,GROWTH,5430.716893,101.40935
CASE_05538,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,105.910891,4.728713,13733.007081,6021.162702,GROWTH,5025.023119,108.579169
CASE_05559,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,110.174757,6.649889,11507.238893,4056.823485,GROWTH,2371.627049,116.0
CASE_05561,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.960396,6.394654,5942.683111,1691.019315,GROWTH,1862.038782,79.0
CASE_05563,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.504425,4.099115,5258.69166,1592.898109,GROWTH,1176.279896,79.0
CASE_05572,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.974684,4.069678,7195.965069,2328.453085,GROWTH,589.65065,74.005031
CASE_05575,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,76.056604,4.358025,21841.759888,5919.792851,GROWTH,893.384156,79.0
CASE_05583,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.271845,4.629695,11552.998027,3180.278775,GROWTH,1363.357003,79.0
CASE_05593,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,77.368932,8.504854,7687.931125,3300.84827,GROWTH,3677.758279,74.841333
CASE_05595,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,2,0,11.523678,-2.703277,20190.369981,7703.348458,BREAKDOWN,2263.621453,18.907628
CASE_05599,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,72.910448,3.886567,20364.677256,5700.227529,GROWTH,337.436677,79.0
CASE_05617,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,77.117647,10.050817,6730.77227,3046.468866,GROWTH,900.243103,79.0
CASE_05621,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,71.895332,7.341934,6424.811258,3253.722766,GROWTH,1843.253584,79.0
CASE_05631,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,15.581308,-1.508716,8960.402919,3894.603458,BREAKDOWN,3942.47665,10.842018
CASE_05632,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,61.721269,6.721269,3437.883773,2764.119492,GROWTH,2991.429585,79.0
CASE_05633,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.882353,6.286985,4130.181954,1694.542412,GROWTH,1443.015771,79.0
CASE_05663,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,62.366337,2.388626,6411.749539,2758.969815,GROWTH,3609.128771,76.43977
CASE_05665,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,74.018868,3.072468,14458.970676,3622.327769,GROWTH,2220.535676,79.0
CASE_05667,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,6,0,5,0,16.817721,-0.80424,18980.177518,4689.619374,BREAKDOWN,4016.570789,7.145362
CASE_05672,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,4,0,15.381271,-1.447664,13240.379863,3599.572598,BREAKDOWN,1798.30094,17.587524
CASE_05674,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.459459,2.94054,7112.874965,1949.327136,GROWTH,111.966407,79.0
CASE_05680,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,7,0,0,7,74.717163,3.135377,22526.643843,3845.110282,GROWTH,2016.845771,79.0
CASE_05684,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,72.555556,4.377778,11430.856894,3679.218385,GROWTH,1452.507523,79.0
CASE_05689,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,103.449222,4.001004,25622.584934,8085.635156,GROWTH,2514.753512,109.0
CASE_05690,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,100.441103,2.831845,28244.281526,8098.122831,GROWTH,8414.052209,102.79127
CASE_05691,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,69.227786,2.737607,10728.198679,2964.875535,GROWTH,3040.271459,79.0
CASE_05693,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.333685,3.950444,8838.97518,3027.548837,GROWTH,3018.19513,79.0
CASE_05694,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,3,0,17.382443,-0.692742,23426.712184,7311.990639,BREAKDOWN,1944.640539,18.191432
CASE_05695,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.75,4.743987,12425.48837,4900.793182,GROWTH,2510.717687,79.0
CASE_05696,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.644312,4.247968,23903.064499,5398.104731,GROWTH,2385.323431,79.0
CASE_05702,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,67.819321,3.703882,15055.740306,5266.549185,GROWTH,4846.47417,79.0
CASE_05707,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.182087,-5.530033,8212.127114,4348.02565,BREAKDOWN,4554.091981,16.777106
CASE_05726,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.471593,10.75396,4310.214789,2516.44555,GROWTH,1534.020889,79.0
CASE_05734,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,77.117647,3.813979,12091.970753,2857.887604,GROWTH,959.670215,79.0
CASE_05739,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,17.454393,-0.632227,19514.609601,5497.371774,BREAKDOWN,1843.889244,19.091536
CASE_05740,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,3,0,17.913665,-0.78097,17367.723382,4887.577451,BREAKDOWN,3531.022638,19.273484
CASE_05741,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,102.941748,3.268143,27645.442922,7085.591291,GROWTH,7250.690368,109.0
CASE_05742,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,97.408409,3.04748,19282.474865,6281.267857,GROWTH,6068.319494,108.674055
CASE_05744,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.403364,4.654401,8966.455822,2342.950487,GROWTH,2433.381447,79.0
CASE_05750,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,15.636764,-2.725891,12396.299702,5105.578233,BREAKDOWN,5245.86647,18.861173
CASE_05751,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,15.352188,-1.028798,15588.778049,5597.16802,BREAKDOWN,5501.351639,14.099378
CASE_05763,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,2,2,0,12.200856,-1.19749,32801.417272,8926.932612,BREAKDOWN,3614.000006,16.381447
CASE_05766,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,15.803364,-0.912802,28955.583605,9089.143666,BREAKDOWN,9477.220474,19.47735
CASE_05772,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,77.336634,10.217822,5519.449579,2776.643758,GROWTH,310.071661,79.0
CASE_05773,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.411765,10.0,5387.318546,2788.198657,GROWTH,632.923899,79.0
CASE_05776,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,16.526761,-0.998928,10333.75502,4611.809682,BREAKDOWN,4832.749949,15.478332
CASE_05778,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,105.076923,5.330769,17655.103644,5937.230505,GROWTH,6685.363985,109.0
CASE_05782,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.108911,4.593758,9619.843467,2810.210847,GROWTH,2918.058862,79.0
CASE_05792,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.401779,4.502031,13442.146485,2858.726537,GROWTH,2063.934748,79.0
CASE_05802,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,15.673631,-1.931418,17958.988531,6751.88816,BREAKDOWN,6310.928542,13.368542
CASE_05803,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.058824,7.058824,8778.259488,3034.63763,GROWTH,3253.863708,79.0
CASE_05832,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,3,0,0,15.180793,-2.13032,7230.079145,3125.078068,BREAKDOWN,2957.824199,15.292093
CASE_05834,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,95.455446,2.851485,9684.801552,3640.112555,GROWTH,4395.706809,108.050531
CASE_05841,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.090099,3.090099,3938.353057,1984.199405,GROWTH,1551.721891,77.022813
CASE_05849,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.727611,7.065857,5192.380321,1862.444552,GROWTH,529.148,79.0
CASE_05857,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.8147,2.789703,7453.542488,2634.834975,GROWTH,1527.197216,79.0
CASE_05862,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,5,0,13.449452,-1.646545,13461.178536,3311.350673,BREAKDOWN,2895.565715,11.984952
CASE_05864,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,1,0,13.964468,-2.219114,9548.296652,2708.319486,BREAKDOWN,2844.757938,19.49492
CASE_05878,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,68.176471,5.537831,6075.818831,2350.584463,GROWTH,2531.493271,79.0
CASE_05881,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,1,0,13.073566,-3.514548,13877.497609,4997.570431,BREAKDOWN,4672.547552,13.897415
CASE_05884,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.2049,3.444848,6072.203933,1910.921595,GROWTH,1567.833576,79.0
CASE_05895,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.584158,5.70297,10194.249323,4066.807924,GROWTH,2224.50091,79.0
CASE_05904,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.2,4.114286,5366.02352,3142.314521,GROWTH,238.914837,79.0
CASE_05909,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.461538,4.730769,5646.106596,2333.050243,GROWTH,2789.370732,77.621288
CASE_05912,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,6,0,4,0,16.540199,-0.648613,18172.573497,4696.935373,BREAKDOWN,2403.886878,19.891316
CASE_05915,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.058824,4.870588,7695.083236,2973.970147,GROWTH,2075.689656,79.0
CASE_05923,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,71.685714,2.535818,11054.658718,2907.844461,GROWTH,2226.661501,79.0
CASE_05935,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,5,0,12.478698,-2.068941,12963.735901,3407.410286,BREAKDOWN,2923.887387,12.929654
CASE_05936,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,4,0,16.008958,-1.042762,16241.384417,3483.6269,BREAKDOWN,2311.947292,15.626456
CASE_05941,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,73.503873,7.643728,3427.585411,1739.957658,GROWTH,765.262721,79.0
CASE_05948,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,18.118707,-0.330598,9535.334162,4471.888809,BREAKDOWN,3378.891375,19.471784
CASE_05952,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.760472,-3.87864,9726.553427,5851.682546,BREAKDOWN,2563.56437,14.03403
CASE_05955,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,107.574257,5.655445,14860.161439,5455.504082,GROWTH,3165.159483,109.0
CASE_05956,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.722772,5.655445,7605.732594,3091.503818,GROWTH,1720.459385,79.0
CASE_05962,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,19.273366,-0.582098,5833.206312,2321.268098,BREAKDOWN,4805.767739,17.851723
CASE_05981,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.176471,5.283039,8738.854335,2316.123846,GROWTH,1488.669177,75.350919
CASE_05984,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,104.529412,5.8181,18884.002765,5706.917223,GROWTH,6762.960453,108.239163
CASE_05985,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,73.96,5.936616,11400.279832,3365.505524,GROWTH,3890.959838,79.0
