close,volume,delta,velocity,rvi,adaptive_window,price_zone,volume_zone,delta_zone,velocity_zone,renko_direction,renko_event,renko_bricks
80258.0,4.83569,-4.82757,41.330683760683755,4.537438422594669,10,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,TRANSITION_ZONE,DOWN,CONTINUATION,2
80240.01,6.67617,-6.64201,69.5434375,4.947865547795286,10,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,HIGH_STATISTICAL_ZONE,DOWN,CONTINUATION,2
80275.65,5.7304699999999995,-5.72173,5730.469999999999,2.7246304332457787,10,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,HIGH_STATISTICAL_ZONE,DOWN,COMPRESSION,0
80247.99,6.439839999999999,-6.43794,47.351764705882346,0.022489941365331462,50,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,2
80250.0,5.5568800000000005,-4.72426,5556.88,2.8370930750860235,10,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,TRANSITION_ZONE,DOWN,COMPRESSION,0
80264.24,5.41328,-5.38036,5413.280000000001,2.9110410622090477,10,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,TRANSITION_ZONE,UP,REVERSAL,1
80233.33,4.718920000000001,-2.10422,42.5127927927928,0.02283012091711627,50,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,REVERSAL,2
80247.44,6.702070000000001,-3.1311900000000006,6702.070000000001,2.8634555141144538,10,NORMAL_ZONE,TRANSITION_ZONE,TRANSITION_ZONE,TRANSITION_ZONE,DOWN,COMPRESSION,0
80243.96,3.78522,-0.8636199999999998,22.802530120481926,0.00973626608957472,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80249.65,3.90026,0.11569999999999991,3.6315270018621972,0.2538661591633898,20,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80249.65,5.58566,1.4248000000000003,4.152907063197026,0.0017745380040558333,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80252.76,4.90144,4.491320000000001,5.494887892376681,0.0023976287518990167,50,TRANSITION_ZONE,NORMAL_ZONE,TRANSITION_ZONE,NORMAL_ZONE,UP,REVERSAL,1
80241.57,1.5644,-0.79284,0.5387052341597797,0.00024642710930382697,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80241.57,3.67585,1.42923,0.8733309574720837,0.06100951138514245,50,TRANSITION_ZONE,NORMAL_ZONE,TRANSITION_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80245.98,1.9142199999999998,0.8398199999999999,0.5811232544019429,0.0002666301324160246,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80248.0,2.24495,1.82581,1.9902039007092198,0.000995350913686074,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80260.0,1.7207,1.1134,0.2614250987541781,0.01829085682238674,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,REVERSAL,1
